ID,Title,StudyArea,WMU,Method,TelemFixRate,TelemType,SurveyType,Strata,DataCollected,Scale,Grain,Extent,Season,StartMonth,EndMonth,StartYear,EndYear,Duration,Species,Multi,Individuals,SampleUnit,SampleSize,Predictor,PredictorInteraction,PredictorType,Response,ResponseType,MetricNum,DensityUnit,MetricText,SE,CILevel,CIL,CIU,RangeL,RangeU,Comments,
688,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Summer,April,Sept,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Cleared,,Category,Use,proportion,0.031,,,,0,0,0,0,0,,
689,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Winter,Oct,March,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Mine,,Category,Use,proportion,0.015,,,,0,0,0,0,0,,
690,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Summer,April,Sept,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Mine,,Category,Use,proportion,0.01,,,,0,0,0,0,0,,
691,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Calving,,,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Mine,,Category,Selection,ratio,0.2,,,,0,0,0,0,0,,
692,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Calving,,,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Mine,,Category,Use,proportion,0.034,,,,0,0,0,0,0,,
693,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Calving,,,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Cleared,,Category,Selection,ratio,0.5,,,,0,0,0,0,0,,
694,"Wildlife Habitat Effectiveness and Connectivity Research Program, Final Report",Athabasca Oil Sands Region,518;530;531,Telemetry,3hr,GPS,,,,Population,0,3198,Calving,,,2010,2012,0,Moose,TRUE,TRUE,Event,133519,Cleared,,Category,Use,proportion,0.03,,,,0,0,0,0,0,,
,WMU 526 Report,WMU 526,526,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,TRUE,TRUE,Transect,145,,,,Density,,0.477,km2,,,,,,,,,0.127
,WMU 526 Report,WMU 526,526,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,TRUE,TRUE,Transect,145,,,,CalfCow,,0.577464789,,,,,,,,,,
,WMU 526 Report,WMU 526,526,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,TRUE,TRUE,Transect,145,,,,MaleFemale,,0.612676056,,,,,,,,,,
,WMU 526 Report,WMU 526,526,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,TRUE,TRUE,Transect,145,,,,Abundance,,3385,,,,,,,,,,
,WMU 509 Report,WMU 509,509,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2016,2016,,Moose,TRUE,TRUE,Transect,,,,,Abundance,,949,,,,90,923.7,974.3,737,1221,,
,WMU 509 Report,WMU 509,509,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2016,2016,,Moose,TRUE,TRUE,Transect,,,,,Density,,0.37,,,,,,,,,,
,WMU 509 Report,WMU 509,509,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2016,2016,,Moose,TRUE,TRUE,Transect,,,,,CalfCow,,0.66,,,,,,,,,,
,WMU 509 Report,WMU 509,509,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2016,2016,,Moose,TRUE,TRUE,Transect,,,,,MaleFemale,,0.32,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2007,2007,,Moose,,,,,,,,Abundance,,1460,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2001,2001,,Moose,,,,,,,,Abundance,,668,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2007,2007,,Moose,,,,,,,,Density,,0.54,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2007,2007,,Moose,,,,,,,,CalfCow,,0.46,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2007,2007,,Moose,,,,,,,,MaleFemale,,0.52,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2001,2001,,Moose,,,,,,,,Density,,0.25,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2001,2001,,Moose,,,,,,,,CalfCow,,0.42,,,,,,,,,,
,,WMU 504,504,CensusFlights,,,,,AerealCount,,,,,,,2001,2001,,Moose,,,,,,,,MaleFemale,,0.53,,,,,,,,,,
,WMU 504 Report,WMU 504,504,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2015,2015,,Moose,,,Transect,,,,,Abundance,,1346,,,,90,1320,1372,1041,1741,,15.6
,WMU 504 Report,WMU 504,504,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2015,2015,,Moose,,,Transect,,,,,Density,,0.5,,,,,,,,,,
,WMU 504 Report,WMU 504,504,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2015,2015,,Moose,,,Transect,,,,,CalfCow,,0.68,,,,,,,,,,
,WMU 504 Report,WMU 504,504,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2015,2015,,Moose,,,Transect,,,,,MaleFemale,,0.62,,,,,,,,,,
,WMU 260 Report,WMU 260,260,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,,,Transect,,,,,Abundance,,331,,,,90,250,412,,,,
,WMU 260 Report,WMU 260,260,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,,,Transect,,,,,Density,,0.16,,,,,,,,,,
,WMU 260 Report,WMU 260,260,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,,,Transect,,,,,CalfCow,,0.9,,,,,,,,,,
,WMU 260 Report,WMU 260,260,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2016,2016,,Moose,,,Transect,,,,,MaleFemale,,0.15,,,,,,,,,,
,WMU 516 Report,WMU 516,516,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2018,2018,,Moose,,,Transect,187,,,,Abundance,,313,,,,90,248,396,,,,
,WMU 516 Report,WMU 516,516,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2018,2018,,Moose,,,Transect,187,,,,Density,,0.079,,,,90,0.062,0.099,,,,
,WMU 516 Report,WMU 516,516,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2018,2018,,Moose,,,Transect,187,,,,CalfCow,,0.48,,,,,,,,,,
,WMU 516 Report,WMU 516,516,CensusFlights,,,,Transects,Distance,,,,Winter,February,February,2018,2018,,Moose,,,Transect,187,,,,MaleFemale,,0.38,,,,,,,,,,
,WMU 520 Report,WMU 520,520,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,267,,,,Abundance,,1738,,,,90,1267,2385,,,,
,WMU 520 Report,WMU 520,520,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,267,,,,Density,,0.16,,,,90,0.116,0.218,,,,
,WMU 520 Report,WMU 520,520,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,267,,,,CalfCow,,0.52,,,,,,,,,,
,WMU 520 Report,WMU 520,520,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,267,,,,MaleFemale,,0.78,,,,,,,,,,
,WMU 523 Report,WMU 523,523,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,523,,,,Abundance,,2379,,,,90,1853,3056,,,,
,WMU 523 Report,WMU 523,523,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,523,,,,Density,,0.42,,,,90,0.33,0.54,,,,
,WMU 523 Report,WMU 523,523,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,523,,,,CalfCow,,0.55,,,,,,,,,,
,WMU 523 Report,WMU 523,523,CensusFlights,,,,Transects,Distance,,,,Winter,January,January,2018,2018,,Moose,,,Transect,523,,,,MaleFemale,,0.25,,,,,,,,,,
,WMU 530 Report,WMU 530 North,530 North,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,266,,,,Abundance,,584,,,,90,459,743,,,,
,WMU 530 Report,WMU 530 North,530 North,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,266,,,,Density,,0.07,,,,90,0.06,0.09,,,,
,WMU 530 Report,WMU 530 North,530 North,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,266,,,,CalfCow,,0.4,,,,,,,,,,
,WMU 530 Report,WMU 530 North,530 North,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,266,,,,MaleFemale,,0.51,,,,,,,,,,
,WMU 530 Report,WMU 530 South,530 South,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,227,,,,Abundance,,1718,,,,90,1426,2071,,,,
,WMU 530 Report,WMU 530 South,530 South,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,227,,,,Density,,0.15,,,,90,0.12,0.18,,,,
,WMU 530 Report,WMU 530 South,530 South,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,227,,,,CalfCow,,0.54,,,,,,,,,,
,WMU 530 Report,WMU 530 South,530 South,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,227,,,,MaleFemale,,0.64,,,,,,,,,,
,WMU 530 Report,WMU 530 Full,530 Full,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,493,,,,Abundance,,2307,,,,90,1962,2713,,,,
,WMU 530 Report,WMU 530 Full,530 Full,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,493,,,,Density,,0.12,,,,90,0.1,0.14,,,,
,WMU 530 Report,WMU 530 Full,530 Full,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,493,,,,CalfCow,,0.48,,,,,,,,,,
,WMU 530 Report,WMU 530 Full,530 Full,CensusFlights,,,,Transects,Distance,,,,Winter,January,February,2018,2018,,Moose,,,Transect,493,,,,MaleFemale,,0.59,,,,,,,,,,
